volume,current,doi,journal-title,title,start-end-page,author,type,datetime
480,Physical sciences November 2011,10.1038/nature10627,Nature,Observation of a pairing pseudogap in a two-dimensional Fermi gas,", 75–78 (","Michael Feld,Bernd Fröhlich,Enrico Vogt,Marco Koschorreck,Michael Köhl",Letter,30 November 2011
480,Physical sciences November 2011,10.1038/nature10654,Nature,Atomic homodyne detection of continuous-variable entangled twin-atom states,", 219–223 (","C. Gross,H. Strobel,E. Nicklas,T. Zibold,N. Bar-Gill,G. Kurizki,M. K. Oberthaler",Letter,30 November 2011
480,Physical sciences November 2011,10.1038/nature10589,Nature,Frictional ageing from interfacial bonding and the origins of rate and state friction,", 233–236 (","Qunyang Li,Terry E. Tullis,David Goldsby,Robert W. Carpick",Letter,30 November 2011
482,Physical sciences February 2012,10.1038/482164a,Nature,Thermodynamics: The fridge gate,", 164–165 (",Renato Renner,News and Views,08 February 2012
482,Physical sciences February 2012,10.1038/482166a,Nature,Extrasolar planets: An Earth-sized duo,", 166–167 (",Didier Queloz,News and Views,08 February 2012
482,Physical sciences February 2012,10.1038/482169a,Nature,Quantum optics: Controlling the light,", 169–170 (",Bernhard W. Adams,News and Views,08 February 2012
482,Physical sciences February 2012,10.1038/nature10837,Nature,A tidally distorted dwarf galaxy near NGC 4449,", 192–194 (","R. M. Rich,M. L. M. Collins,C. M. Black,F. A. Longstaff,A. Koch,A. Benson,D. B. Reitzel",Letter,08 February 2012
482,Physical sciences February 2012,10.1038/nature10741,Nature,Electromagnetically induced transparency with resonant nuclei in a cavity,", 199–203 (","Ralf Röhlsberger,Hans-Christian Wille,Kai Schlage,Balaram Sahoo",Letter,08 February 2012
479,Physical sciences November 2011,10.1038/nature10619,Nature,Does gravity correct gauge couplings?,", E5–E6 (","John Ellis,Nick E. Mavromatos",Brief Communication Arising,23 November 2011
479,Physical sciences November 2011,10.1038/nature10620,Nature,Toms replies,", E6 (",D. J. Toms,Brief Communication Arising,23 November 2011
479,Physical sciences November 2011,10.1038/nature10586,Nature,Structural transformation in supercooled water controls the crystallization rate of ice,", 506–508 (","Emily B. Moore,Valeria Molinero",Letter,23 November 2011
482,Physical sciences February 2012,10.1038/nature10840,Nature,Thresholdless nanoscale coaxial lasers,", 204–207 (","M. Khajavikhan,A. Simic,M. Katz,J. H. Lee,B. Slutsky,A. Mizrahi,V. Lomakin,Y. Fainman",Letter,08 February 2012
482,Physical sciences February 2012,10.1038/482041a,Nature,Surface chemistry: Crystal cuts on the nanoscale,", 41–42 (",Peidong Yang,News and Views,01 February 2012
479,Physical sciences November 2011,10.1038/479303a,Nature,Quantum physics: Shaking photons out of the vacuum,", 303–304 (",Diego A. R. Dalvit,News and Views,16 November 2011
479,Physical sciences November 2011,10.1038/479307a,Nature,Quantum information: The conundrum of secure positioning,", 307–308 (",Gilles Brassard,News and Views,16 November 2011
479,Physical sciences November 2011,10.1038/nature10561,Nature,Observation of the dynamical Casimir effect in a superconducting circuit,", 376–379 (","C. M. Wilson,G. Johansson,A. Pourkabirian,M. Simoen,J. R. Johansson,T. Duty,F. Nori,P. Delsing",Letter,16 November 2011
479,Physical sciences November 2011,10.1038/nature10593,Nature,Atom-resolved imaging of ordered defect superstructures at individual grain boundaries,", 380–383 (","Zhongchang Wang,Mitsuhiro Saito,Keith P. McKenna,Lin Gu,Susumu Tsukimoto,Alexander L. Shluger,Yuichi Ikuhara",Letter,16 November 2011
479,Physical sciences November 2011,10.1038/nature10551,Nature,The alignment of molecular cloud magnetic fields with the spiral arms in M33,", 499–501 (","Hua-bai Li,Thomas Henning",Letter,16 November 2011
479,Physical sciences November 2011,10.1038/nature10633,Nature,Neuronal filtering of multiplexed odour representations,", 493–498 (","Francisca Blumhagen,Peixin Zhu,Jennifer Shum,Yan-Ping Zhang Schärer,Emre Yaksi,Karl Deisseroth,Rainer W. Friedrich",Article,13 November 2011
479,Physical sciences November 2011,10.1038/479185a,Nature,50 & 100 years ago,", 185 (",,News and Views,09 November 2011
479,Physical sciences November 2011,10.1038/479187a,Nature,Nanotechnology: A molecular four-wheel drive,", 187–188 (",Paul S. Weiss,News and Views,09 November 2011
479,Physical sciences November 2011,10.1038/nature10569,Nature,Two types of luminescence blinking revealed by spectroelectrochemistry of single quantum dots,", 203–207 (","Christophe Galland,Yagnaseni Ghosh,Andrea Steinbrück,Milan Sykora,Jennifer A. Hollingsworth,Victor I. Klimov,Han Htoon",Letter,09 November 2011
479,Physical sciences November 2011,10.1038/nature10587,Nature,Electrically driven directional motion of a four-wheeled molecule on a metal surface,", 208–211 (","Tibor Kudernac,Nopporn Ruangsupapichat,Manfred Parschau,Beatriz Maciá,Nathalie Katsonis,Syuzanna R. Harutyunyan,Karl-Heinz Ernst,Ben L. Feringa",Letter,09 November 2011
479,Physical sciences November 2011,10.1038/nature10529,Nature,Two populations of X-ray pulsars produced by two types of supernova,", 372–375 (","Christian Knigge,Malcolm J. Coe,Philipp Podsiadlowski",Letter,09 November 2011
479,Physical sciences November 2011,10.1038/479047a,Nature,Quantum computing: Diamond and silicon converge,", 47–48 (",Andrew Dzurak,News and Views,02 November 2011
479,Physical sciences November 2011,10.1038/nature10562,Nature,Room temperature coherent control of defect spin qubits in silicon carbide,", 84–87 (","William F. Koehl,Bob B. Buckley,F. Joseph Heremans,Greg Calusine,David D. Awschalom",Letter,02 November 2011
482,Physical sciences January 2012,10.1038/nature10746,Nature,Creation and diagnosis of a solid-density plasma with an X-ray free-electron laser,", 59–62 (","S. M. Vinko,O. Ciricosta,B. I. Cho,K. Engelhorn,H.-K. Chung,C. R. D. Brown,T. Burian,J. Chalupský,R. W. Falcone,C. Graves,V. Hájková,A. Higginbotham,L. Juha,J. Krzywinski,H. J. Lee,M. Messerschmidt,C. D. Murphy,Y. Ping,A. Scherz,W. Schlotter,S. Toleikis,J. J. Turner,L. Vysin,T. Wang,B. Wu,U. Zastrau,D. Zhu,R. W. Lee,P. A. Heimann,B. Nagler,J. S. Wark",Letter,25 January 2012
481,Physical sciences January 2012,10.1038/481450a,Nature,Nanotechnology: Shape matters,", 450–452 (",Sharon C. Glotzer,News and Views,25 January 2012
481,Physical sciences January 2012,10.1038/481452a,Nature,Laser science: Even harder X-rays,", 452–453 (",Jon Marangos,News and Views,25 January 2012
481,Physical sciences January 2012,10.1038/nature10747,Nature,Generation of scaled protogalactic seed magnetic fields in laser-produced shock waves,", 480–483 (","G. Gregori,A. Ravasio,C. D. Murphy,K. Schaar,A. Baird,A. R. Bell,A. Benuzzi-Mounaix,R. Bingham,C. Constantin,R. P. Drake,M. Edwards,E. T. Everson,C. D. Gregory,Y. Kuramitsu,W. Lau,J. Mithen,C. Niemann,H.-S. Park,B. A. Remington,B. Reville,A. P. L. Robinson,D. D. Ryutov,Y. Sakawa,S. Yang,N. C. Woolsey,M. Koenig,F. Miniati",Letter,25 January 2012
481,Physical sciences January 2012,10.1038/nature10748,Nature,Light-cone-like spreading of correlations in a quantum many-body system,", 484–487 (","Marc Cheneau,Peter Barmettler,Dario Poletti,Manuel Endres,Peter Schauß,Takeshi Fukuhara,Christian Gross,Immanuel Bloch,Corinna Kollath,Stefan Kuhr",Letter,25 January 2012
481,Physical sciences December 2011,10.1038/nature10704,Nature,Charge order and three-site distortions in the Verwey structure of magnetite,", 173–176 (","Mark S. Senn,Jon P. Wright,J. Paul Attfield",Letter,21 December 2011
481,Physical sciences January 2012,10.1038/nature10721,Nature,Atomic inner-shell X-ray laser at 1.46 nanometres pumped by an X-ray free-electron laser,", 488–491 (","Nina Rohringer,Duncan Ryan,Richard A. London,Michael Purvis,Felicie Albert,James Dunn,John D. Bozek,Christoph Bostedt,Alexander Graf,Randal Hill,Stefan P. Hau-Riege,Jorge J. Rocca",Letter,25 January 2012
481,Physical sciences January 2012,10.1038/481271a,Nature,Galaxy formation: Distant dwarfs,", 271–273 (",Robert W. Schmidt,News and Views,18 January 2012
481,Physical sciences January 2012,10.1038/nature10669,Nature,Gravitational detection of a low-mass dark satellite galaxy at cosmological distance,", 341–343 (","S. Vegetti,D. J. Lagattuta,J. P. McKean,M. W. Auger,C. D. Fassnacht,L. V. E. Koopmans",Letter,18 January 2012
481,Physical sciences December 2011,10.1038/nature10719,Nature,Global landscape of HIV–human protein complexes,", 365–370 (","Stefanie Jäger,Peter Cimermancic,Natali Gulbahce,Jeffrey R. Johnson,Kathryn E. McGovern,Starlynn C. Clarke,Michael Shales,Gaelle Mercenne,Lars Pache,Kathy Li,Hilda Hernandez,Gwendolyn M. Jang,Shoshannah L. Roth,Eyal Akiva,John Marlett,Melanie Stephens,Iván D’Orso,Jason Fernandes,Marie Fahey,Cathal Mahon,Anthony J. O’Donoghue,Aleksandar Todorovic,John H. Morris,David A. Maltby,Tom Alber,Gerard Cagney,Frederic D. Bushman,John A. Young,Sumit K. Chanda,Wesley I. Sundquist,Tanja Kortemme,Ryan D. Hernandez,Charles S. Craik,Alma Burlingame,Andrej Sali,Alan D. Frankel,Nevan J. Krogan",Letter,21 December 2011
480,Physical sciences December 2011,10.1038/480460a,Nature,Planetary science: The ultimate fate of planets,", 460–461 (",Eliza M. R. Kempton,News and Views,21 December 2011
480,Physical sciences December 2011,10.1038/480462a,Nature,50 & 100 years ago,", 462 (",,News and Views,21 December 2011
481,Physical sciences January 2012,10.1038/nature10707,Nature,Coherent singlet-triplet oscillations in a silicon-based double quantum dot,", 344–347 (","B. M. Maune,M. G. Borselli,B. Huang,T. D. Ladd,P. W. Deelman,K. S. Holabird,A. A. Kiselev,I. Alvarado-Rodriguez,R. S. Ross,A. E. Schmitz,M. Sokolich,C. A. Watson,M. F. Gyure,A. T. Hunter",Letter,18 January 2012
481,Physical sciences January 2012,10.1038/nature10720,Nature,Pathway complexity in supramolecular polymerization,", 492–496 (","Peter A. Korevaar,Subi J. George,Albert J. Markvoort,Maarten M. J. Smulders,Peter A. J. Hilbers,Albert P. H. J. Schenning,Tom F. A. De Greef,E. W. Meijer",Letter,18 January 2012
481,Physical sciences January 2012,10.1038/481149a,Nature,Astrophysics: Progenitors of type Ia supernovae,", 149–150 (",Pilar Ruiz-Lapuente,News and Views,11 January 2012
481,Physical sciences January 2012,10.1038/481152a,Nature,Applied physics: Nanowire electronics comes of age,", 152–153 (",Tomás Palacios,News and Views,11 January 2012
494,Physical sciences January 2013,10.1038/nature11944,Nature,Solid-state physics: A new spin on spintronics,", 43–44 (",Sayeef Salahuddin,News and Views,30 January 2013
494,Physical sciences January 2013,10.1038/nature11817,Nature,Magnetic-field-controlled reconfigurable semiconductor logic,", 72–76 (","Sungjung Joo,Taeyueb Kim,Sang Hoon Shin,Ju Young Lim,Jinki Hong,Jin Dong Song,Joonyeon Chang,Hyun-Woo Lee,Kungwon Rhie,Suk Hee Han,Kyung-Ho Shin,Mark Johnson",Letter,30 January 2013
480,Physical sciences December 2011,10.1038/480463a,Nature,Atomic physics: When ultracold is not cold enough,", 463–465 (",Gretchen K. Campbell,News and Views,21 December 2011
480,Physical sciences December 2011,10.1038/480465a,Nature,Condensed-matter physics: A fresh twist on shrinking materials,", 465–466 (",J. Paul Attfield,News and Views,21 December 2011
480,Physical sciences December 2011,10.1038/480468a,Nature,2011 Editors' choice,", 468–469 (",,News and Views,21 December 2011
480,Physical sciences December 2011,10.1038/nature10631,Nature,A compact system of small planets around a former red-giant star,", 496–499 (","S. Charpinet,G. Fontaine,P. Brassard,E. M. Green,V. Van Grootel,S. K. Randall,R. Silvotti,A. S. Baran,R. H. Østensen,S. D. Kawaler,J. H. Telting",Letter,21 December 2011
481,Physical sciences January 2012,10.1038/nature10692,Nature,An absence of ex-companion stars in the type Ia supernova remnant SNR 0509−67.5,", 164–166 (","Bradley E. Schaefer,Ashley Pagnotta",Letter,11 January 2012
481,Physical sciences January 2012,10.1038/nature10684,Nature,One or more bound planets per Milky Way star from microlensing observations,", 167–169 (","A. Cassan,D. Kubas,J.-P. Beaulieu,M. Dominik,K. Horne,J. Greenhill,J. Wambsganss,J. Menzies,A. Williams,U. G. Jørgensen,A. Udalski,D. P. Bennett,M. D. Albrow,V. Batista,S. Brillant,J. A. R. Caldwell,A. Cole,Ch. Coutures,K. H. Cook,S. Dieters,D. Dominis Prester,J. Donatowicz,P. Fouqué,K. Hill,N. Kains,S. Kane,J.-B. Marquette,R. Martin,K. R. Pollard,K. C. Sahu,C. Vinter,D. Warren,B. Watson,M. Zub,T. Sumi,M. K. Szymański,M. Kubiak,R. Poleski,I. Soszynski,K. Ulaczyk,G. Pietrzyński,Ł. Wyrzykowski",Letter,11 January 2012
481,Physical sciences January 2012,10.1038/nature10818,Nature,Astronomy: A new class of planet,", 448–449 (",John Southworth,News and Views,11 January 2012
494,Physical sciences January 2013,10.1038/nature11819,Nature,A black-hole mass measurement from molecular gas kinematics in NGC4526,", 328–330 (","Timothy A. Davis,Martin Bureau,Michele Cappellari,Marc Sarzi,Leo Blitz",Letter,30 January 2013
494,Physical sciences January 2013,10.1038/nature11812,Nature,Dicalcium nitride as a two-dimensional electride with an anionic electron layer,", 336–340 (","Kimoon Lee,Sung Wng Kim,Yoshitake Toda,Satoru Matsuishi,Hideo Hosono",Letter,30 January 2013
493,Physical sciences January 2013,10.1038/493613a,Nature,Solar physics: The planetary hypothesis revived,", 613–614 (",Paul Charbonneau,News and Views,30 January 2013
493,Physical sciences January 2013,10.1038/493619a,Nature,Condensed-matter physics: Hidden is more,", 619–620 (",Qimiao Si,News and Views,30 January 2013
480,Physical sciences December 2011,10.1038/nature10668,Nature,Orbital excitation blockade and algorithmic cooling in quantum gases,", 500–503 (","Waseem S. Bakr,Philipp M. Preiss,M. Eric Tai,Ruichao Ma,Jonathan Simon,Markus Greiner",Letter,21 December 2011
480,Physical sciences December 2011,10.1038/nature10683,Nature,Tuning charge transport in solution-sheared organic semiconductors using lattice strain,", 504–508 (","Gaurav Giri,Eric Verploegen,Stefan C. B. Mannsfeld,Sule Atahan-Evrenk,Do Hwan Kim,Sang Yoon Lee,Hector A. Becerril,Alán Aspuru-Guzik,Michael F. Toney,Zhenan Bao",Letter,21 December 2011
482,Physical sciences December 2011,10.1038/nature10780,Nature,Two Earth-sized planets orbiting Kepler-20,", 195–198 (","Francois Fressin,Guillermo Torres,Jason F. Rowe,David Charbonneau,Leslie A. Rogers,Sarah Ballard,Natalie M. Batalha,William J. Borucki,Stephen T. Bryson,Lars A. Buchhave,David R. Ciardi,Jean-Michel Désert,Courtney D. Dressing,Daniel C. Fabrycky,Eric B. Ford,Thomas N. Gautier III,Christopher E. Henze,Matthew J. Holman,Andrew Howard,Steve B. Howell,Jon M. Jenkins,David G. Koch,David W. Latham,Jack J. Lissauer,Geoffrey W. Marcy,Samuel N. Quinn,Darin Ragozzine,Dimitar D. Sasselov,Sara Seager,Thomas Barclay,Fergal Mullally,Shawn E. Seader,Martin Still,Joseph D. Twicken,Susan E. Thompson,Kamal Uddin",Letter,20 December 2011
481,Physical sciences January 2012,10.1038/nature10768,Nature,Transiting circumbinary planets Kepler-34 b and Kepler-35 b,", 475–479 (","William F. Welsh,Jerome A. Orosz,Joshua A. Carter,Daniel C. Fabrycky,Eric B. Ford,Jack J. Lissauer,Andrej Prša,Samuel N. Quinn,Darin Ragozzine,Donald R. Short,Guillermo Torres,Joshua N. Winn,Laurance R. Doyle,Thomas Barclay,Natalie Batalha,Steven Bloemen,Erik Brugamyer,Lars A. Buchhave,Caroline Caldwell,Douglas A. Caldwell,Jessie L. Christiansen,David R. Ciardi,William D. Cochran,Michael Endl,Jonathan J. Fortney,Thomas N. Gautier III,Ronald L. Gilliland,Michael R. Haas,Jennifer R. Hall,Matthew J. Holman,Andrew W. Howard,Steve B. Howell,Howard Isaacson,Jon M. Jenkins,Todd C. Klaus,David W. Latham,Jie Li,Geoffrey W. Marcy,Tsevi Mazeh,Elisa V. Quintana,Paul Robertson,Avi Shporer,Jason H. Steffen,Gur Windmiller,David G. Koch,William J. Borucki",Letter,11 January 2012
481,Physical sciences January 2012,10.1038/nature10724,Nature,Evolution of increased complexity in a molecular machine,", 360–364 (","Gregory C. Finnigan,Victor Hanson-Smith,Tom H. Stevens,Joseph W. Thornton",Letter,09 January 2012
481,Physical sciences January 2012,10.1038/nature10767,Nature,Astrophysics: The final plunge,", 32–33 (",Mark Morris,News and Views,04 January 2012
481,Physical sciences January 2012,10.1038/481035a,Nature,Optical physics: How to hide in time,", 35–36 (","Robert W. Boyd,Zhimin Shi",News and Views,04 January 2012
493,Physical sciences January 2013,10.1038/493619b,Nature,50 & 100 Years Ago,", 619 (",,News and Views,30 January 2013
493,Physical sciences January 2013,10.1038/nature11820,Nature,"Hastatic order in the heavy-fermion compound URu,2,Si,2",", 621–626 (","Premala Chandra,Piers Coleman,Rebecca Flint",Article,30 January 2013
493,Physical sciences January 2013,10.1038/nature11805,Nature,An old disk still capable of forming a planetary system,", 644–646 (","Edwin A. Bergin,L. Ilsedore Cleeves,Uma Gorti,Ke Zhang,Geoffrey A. Blake,Joel D. Green,Sean M. Andrews,Neal J. Evans II,Thomas Henning,Karin Öberg,Klaus Pontoppidan,Chunhua Qi,Colette Salyk,Ewine F. van Dishoeck",Letter,30 January 2013
493,Physical sciences January 2013,10.1038/nature11733,Nature,Magnetic ratchet for three-dimensional spintronic memory and logic,", 647–650 (","Reinoud Lavrijsen,Ji-Hyun Lee,Amalio Fernández-Pacheco,Dorothée C. M. C. Petit,Rhodri Mansell,Russell P. Cowburn",Letter,30 January 2013
